Date,Open_SLI.US,High_SLI.US,Low_SLI.US,Close_SLI.US,Adjusted_close_SLI.US,Volume_SLI.US,Open_ALB.US,High_ALB.US,Low_ALB.US,Close_ALB.US,Adjusted_close_ALB.US,Volume_ALB.US,Open_SQM.US,High_SQM.US,Low_SQM.US,Close_SQM.US,Adjusted_close_SQM.US,Volume_SQM.US,Open_1772.Hk,High_1772.Hk,Low_1772.Hk,Close_1772.Hk,Adjusted_close_1772.Hk,Volume_1772.Hk,Open_002466.SHE,High_002466.SHE,Low_002466.SHE,Close_002466.SHE,Adjusted_close_002466.SHE,Volume_002466.SHE,Open_LTHM.US,High_LTHM.US,Low_LTHM.US,Close_LTHM.US,Adjusted_close_LTHM.US,Volume_LTHM.US,Open_PLL.US,High_PLL.US,Low_PLL.US,Close_PLL.US,Adjusted_close_PLL.US,Volume_PLL.US,Open_LAC.US,High_LAC.US,Low_LAC.US,Close_LAC.US,Adjusted_close_LAC.US,Volume_LAC.US,Open_ORE.AU,High_ORE.AU,Low_ORE.AU,Close_ORE.AU,Adjusted_close_ORE.AU,Volume_ORE.AU,Open_GALXF.US,High_GALXF.US,Low_GALXF.US,Close_GALXF.US,Adjusted_close_GALXF.US,Volume_GALXF.US,Open_ENS.US,High_ENS.US,Low_ENS.US,Close_ENS.US,Adjusted_close_ENS.US,Volume_ENS.US,Open_VUL.AU,High_VUL.AU,Low_VUL.AU,Close_VUL.AU,Adjusted_close_VUL.AU,Volume_VUL.AU,Open_EMHLF.US,High_EMHLF.US,Low_EMHLF.US,Close_EMHLF.US,Adjusted_close_EMHLF.US,Volume_EMHLF.US,Open_CRE.V,High_CRE.V,Low_CRE.V,Close_CRE.V,Adjusted_close_CRE.V,Volume_CRE.V
2005-04-27,,,,,,,35.65,36.0,34.51,35.7,13.7764,815000.0,87.0727,88.5001,86.5425,86.6853,4.4962,446221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,103.0,100.0,101.4,9.1857,26100.0,,,,,,,,,,,,,,,,,,
2005-04-28,,,,,,,35.72,36.16,35.4,35.59,13.7339,621200.0,86.6853,87.2766,85.4414,85.4515,4.4322,356574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,95.0,95.0,8.6059,527000.0,,,,,,,,,,,,,,,,,,
2005-04-29,,,,,,,35.85,36.65,35.81,36.61,14.1275,724600.0,85.7064,86.4609,85.5432,85.8492,4.4528,52378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,95.0,92.5,94.3,8.5425,32900.0,,,,,,,,,,,,,,,,,,
2005-05-02,,,,,,,36.55,36.94,36.13,36.9,14.2395,625400.0,86.6648,88.5613,86.6648,87.6844,4.548,434134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7,97.0,90.5,90.7,8.2164,14300.0,,,,,,,,,,,,,,,,,,
2005-05-03,,,,,,,36.8,37.54,36.8,37.02,14.2858,629400.0,88.0413,89.7235,88.0413,89.7235,4.6538,301174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,91.7,90.9,91.2,8.2617,24000.0,,,,,,,,,,,,,,,,,,
2005-05-04,,,,,,,37.35,37.98,37.3,37.9,14.6254,359000.0,88.6021,89.8867,88.1942,88.704,4.6931,854166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,91.8,90.1,90.3,8.1801,75600.0,,,,,,,,,,,,,,,,,,
2005-05-05,,,,,,,37.85,38.17,37.1,37.3,14.3938,655400.0,88.4491,89.4687,88.4491,88.704,4.6931,209512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,91.3,90.0,91.3,8.2707,384600.0,,,,,,,,,,,,,,,,,,
2005-05-06,,,,,,,37.55,37.85,37.23,37.48,14.4633,344200.0,89.3157,89.6828,88.755,88.857,4.7012,466367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,94.6,91.7,93.5,8.47,50500.0,,,,,,,,,,,,,,,,,,
2005-05-09,,,,,,,37.35,37.67,36.92,37.62,14.5173,403600.0,89.9784,90.1824,89.4177,89.7032,4.7459,662784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,93.9,92.0,93.8,8.4972,18300.0,,,,,,,,,,,,,,,,,,
2005-05-10,,,,,,,37.4,37.4,36.52,36.7,14.1623,413000.0,90.0295,90.0295,89.4687,89.4789,4.7341,145047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5,93.6,92.0,92.1,8.3432,15000.0,,,,,,,,,,,,,,,,,,
2005-05-11,,,,,,,36.7,37.34,36.08,37.32,14.4015,631200.0,89.7235,90.835,87.6946,88.9181,4.7044,247789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,93.8,91.0,93.8,8.4972,286200.0,,,,,,,,,,,,,,,,,,
2005-05-12,,,,,,,37.3,37.99,36.7,36.9,14.2395,925800.0,89.1322,89.693,86.6648,87.4805,4.6283,433127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,96.1,90.5,93.1,8.4338,37100.0,,,,,,,,,,,,,,,,,,
2005-05-13,,,,,,,37.05,37.05,35.77,36.25,13.9886,668600.0,87.6844,88.184,86.359,86.7668,4.5906,393843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8,93.9,91.2,93.3,8.4519,40000.0,,,,,,,,,,,,,,,,,,
2005-05-16,,,,,,,36.25,37.2,36.08,37.2,14.3552,540400.0,86.0021,86.0021,83.7101,84.8091,4.487,1072744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,96.5,93.8,95.6,8.6603,18200.0,,,,,,,,,,,,,,,,,,
2005-05-17,,,,,,,37.12,37.56,36.98,37.5,14.471,727000.0,84.901,85.5637,84.5237,84.5237,4.4719,690988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,100.5,93.6,99.0,8.9683,31000.0,,,,,,,,,,,,,,,,,,
2005-05-18,,,,,,,37.8,38.9,37.8,38.69,14.9302,428000.0,84.8805,85.6452,84.2178,84.3707,4.4638,1040511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,101.0,97.6,99.8,9.0407,30100.0,,,,,,,,,,,,,,,,,,
2005-05-19,,,,,,,38.66,38.79,37.83,38.0,14.6639,412800.0,84.1159,84.1159,81.0265,82.1787,4.3478,1280242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,99.4,93.5,95.9,8.6874,31800.0,,,,,,,,,,,,,,,,,,
2005-05-20,,,,,,,38.0,38.01,37.6,37.93,14.6369,274600.0,82.1787,82.5865,81.4242,82.2806,4.3532,317290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,98.3,95.2,98.1,8.8867,14500.0,,,,,,,,,,,,,,,,,,
2005-05-23,,,,,,,38.02,38.64,37.97,38.49,14.853,335400.0,82.2908,82.2908,81.0877,81.7709,4.3263,304196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,100.5,98.5,99.4,9.0045,20500.0,,,,,,,,,,,,,,,,,,
2005-05-24,,,,,,,38.35,38.61,37.93,38.47,14.8453,466600.0,81.7606,81.9646,79.0791,80.527,4.2605,693003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.4,99.5,99.9,9.0498,73800.0,,,,,,,,,,,,,,,,,,
2005-05-25,,,,,,,38.47,38.53,37.26,38.13,14.7141,561400.0,79.7317,81.8218,79.5277,80.5473,4.2615,627530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,100.9,97.1,98.5,8.923,24400.0,,,,,,,,,,,,,,,,,,
2005-05-26,,,,,,,38.45,38.64,38.18,38.52,14.8646,355200.0,81.516,83.6061,81.4548,83.1065,4.3969,491548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,103.0,97.0,100.9,9.1404,95400.0,,,,,,,,,,,,,,,,,,
2005-05-27,,,,,,,38.45,38.61,38.12,38.55,14.8762,281400.0,83.3512,85.5229,83.29,85.1354,4.5043,257861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.4,106.0,99.509,102.7,9.3034,67500.0,,,,,,,,,,,,,,,,,,
2005-05-31,,,,,,,38.55,38.66,38.0,38.04,14.6794,289400.0,87.8374,88.2248,87.0931,87.0931,4.6078,871290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,105.6,102.0,104.1,9.4303,33200.0,,,,,,,,,,,,,,,,,,
2005-06-01,,,,,,,38.22,38.94,38.15,38.61,14.8993,442000.0,87.1033,88.0413,86.5833,87.7864,4.6445,180302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,104.8,102.6,104.3,9.4484,42700.0,,,,,,,,,,,,,,,,,,
2005-06-02,,,,,,,38.45,38.45,37.48,37.77,14.5752,548200.0,87.7966,92.8333,87.7966,92.6905,4.904,795744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,110.0,106.0,107.7,9.7564,53800.0,,,,,,,,,,,,,,,,,,
2005-06-03,,,,,,,37.75,38.03,36.82,37.21,14.3591,589000.0,95.7086,95.7086,92.7824,93.802,4.9628,486512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7,111.1,106.0,111.0,10.0553,59900.0,,,,,,,,,,,,,,,,,,
2005-06-06,,,,,,,37.21,37.3,36.83,37.09,14.3128,530400.0,95.2294,96.2184,93.1697,93.3941,4.9412,592276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1,113.9,110.1,113.3,10.2637,57700.0,,,,,,,,,,,,,,,,,,
2005-06-07,,,,,,,37.1,37.62,36.9,37.02,14.2858,615400.0,93.598,94.791,90.7942,90.9981,4.8145,514716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.8,114.6,111.5,112.2,10.164,106600.0,,,,,,,,,,,,,,,,,,
2005-06-08,,,,,,,37.05,37.05,36.22,36.39,14.0427,409000.0,90.7738,92.7619,89.7235,92.7416,4.9067,407945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,113.3,111.5,111.8,10.1278,73200.0,,,,,,,,,,,,,,,,,,
2005-06-09,,,,,,,36.39,36.4,35.81,36.17,13.9578,354000.0,92.4867,92.9862,91.253,91.5181,4.842,241745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.6,114.2,111.0,114.0,10.3271,57000.0,,,,,,,,,,,,,,,,,,
2005-06-10,,,,,,,36.25,36.35,35.7,35.86,13.8381,699200.0,91.5589,93.2922,91.5589,92.8843,4.9142,263905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5,115.4,113.9,115.2,10.4358,22800.0,,,,,,,,,,,,,,,,,,
2005-06-13,,,,,,,35.72,36.03,35.58,35.87,13.9001,628200.0,93.802,94.5156,93.0373,94.5156,5.0006,316283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,133.5,113.7,129.9,11.7675,191500.0,,,,,,,,,,,,,,,,,,
2005-06-14,,,,,,,35.87,36.21,35.85,36.0,13.9505,415000.0,94.5564,95.2294,94.0058,94.8216,5.0167,1032453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9,132.5,128.6,129.5,11.7312,87000.0,,,,,,,,,,,,,,,,,,
2005-06-15,,,,,,,36.1,36.1,35.61,36.0,13.9505,561400.0,94.8216,96.147,94.7604,95.9838,5.0782,754446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.1,131.5,129.1,131.3,11.8943,709500.0,,,,,,,,,,,,,,,,,,
2005-06-16,,,,,,,36.01,36.29,35.81,36.05,13.9699,498600.0,96.5141,99.3077,96.249,99.2568,5.2514,704083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.3,131.9,129.8,131.6,11.9215,42500.0,,,,,,,,,,,,,,,,,,
2005-06-17,,,,,,,36.25,36.39,36.05,36.1,13.9893,889400.0,99.8685,102.3664,99.8685,101.7037,5.3809,506657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9,131.9,130.7,131.0,11.8671,110600.0,,,,,,,,,,,,,,,,,,
2005-06-20,,,,,,,35.7,36.07,35.52,35.82,13.8808,475800.0,101.9383,101.9586,100.2049,100.2253,5.3026,204476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1,131.5,129.1,130.1,11.7856,44100.0,,,,,,,,,,,,,,,,,,
2005-06-21,,,,,,,35.77,35.85,35.29,35.51,13.7606,688000.0,99.9195,102.0504,99.9195,101.9586,5.3943,333407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.4,130.4,127.5,128.5,11.6406,47100.0,,,,,,,,,,,,,,,,,,
2005-06-22,,,,,,,35.65,35.75,35.4,35.6,13.7955,437000.0,101.9586,104.4872,100.9391,103.7123,5.4871,237716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,129.2,124.2,129.0,11.6859,77800.0,,,,,,,,,,,,,,,,,,
2005-06-23,,,,,,,35.61,35.7,34.6,34.7,13.4467,525600.0,104.4566,106.0369,101.9586,102.0708,5.412,609399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,129.1,125.6,126.0,11.4142,87500.0,,,,,,,,,,,,,,,,,,
2005-06-24,,,,,,,34.67,35.05,34.44,35.0,13.563,2402000.0,101.9586,103.9978,101.9586,103.7429,5.5006,125909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.2,136.7,122.3,134.5,12.1842,1926200.0,,,,,,,,,,,,,,,,,,
2005-06-27,,,,,,,34.75,35.55,34.75,35.28,13.6715,748600.0,105.0174,105.5272,102.499,103.0088,5.4617,109793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,132.0,128.0,131.7,11.9305,122200.0,,,,,,,,,,,,,,,,,,
2005-06-28,,,,,,,36.5,36.75,36.19,36.44,14.121,1130000.0,103.4676,103.488,101.7037,102.4481,5.432,302181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.5,140.0,132.5,137.3,12.4378,88200.0,,,,,,,,,,,,,,,,,,
2005-06-29,,,,,,,36.53,36.7,36.46,36.6,14.183,504200.0,101.4488,104.2629,101.4488,102.6724,5.4439,300167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,138.5,135.8,136.6,12.3744,51700.0,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,,36.7,36.83,36.47,36.47,14.1326,396600.0,102.6724,103.7429,101.3469,101.9586,5.406,405930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.4,138.6,134.9,136.3,12.3472,70400.0,,,,,,,,,,,,,,,,,,
2005-07-01,,,,,,,36.45,36.7,36.35,36.67,14.2101,354000.0,102.4684,104.0895,101.7343,104.0895,5.519,89647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.9,137.2,135.5,136.6,12.3744,38700.0,,,,,,,,,,,,,,,,,,
2005-07-05,,,,,,,36.5,36.56,35.76,35.8,13.873,614600.0,105.0174,105.0174,103.2331,103.8652,5.5071,160156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.3,144.8,133.8,144.0,13.0448,74900.0,,,,,,,,,,,,,,,,,,
2005-07-06,,,,,,,35.8,35.92,35.25,35.25,13.6599,467400.0,103.9468,103.9468,102.6825,103.4371,5.4844,151091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,145.0,139.5,139.5,12.6371,45000.0,,,,,,,,,,,,,,,,,,
2005-07-07,,,,,,,35.0,35.75,34.85,35.68,13.8265,240200.0,102.9782,104.2527,101.4386,104.2527,5.5277,208505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,141.1,133.2,140.9,12.7639,48900.0,,,,,,,,,,,,,,,,,,
2005-07-08,,,,,,,35.67,36.74,35.66,36.7,14.2218,221600.0,104.7625,105.9962,104.3547,104.5892,5.5455,354559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4,147.6,139.5,145.0,13.1353,72500.0,,,,,,,,,,,,,,,,,,
2005-07-11,,,,,,,36.65,37.85,36.65,37.2,14.4155,362800.0,105.2213,108.0761,105.1193,107.5562,5.7028,732286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.2,151.0,145.2,146.4,13.2622,73000.0,,,,,,,,,,,,,,,,,,
2005-07-12,,,,,,,37.17,37.63,36.8,37.31,14.4582,310400.0,107.8111,110.829,107.3114,110.1969,5.8428,455287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.9,150.0,145.8,146.4,13.2622,50900.0,,,,,,,,,,,,,,,,,,
2005-07-13,,,,,,,37.25,37.48,36.95,37.3,14.4543,252800.0,110.931,114.2957,109.8604,112.8275,5.9823,458308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6,147.4,145.0,145.5,13.1806,19700.0,,,,,,,,,,,,,,,,,,
2005-07-14,,,,,,,37.29,37.6,36.67,36.73,14.2334,401200.0,113.2251,114.0203,110.8801,111.5428,5.9142,317290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,148.0,141.6,141.7,12.8364,26500.0,,,,,,,,,,,,,,,,,,
2005-07-15,,,,,,,36.73,36.99,36.55,36.82,14.2683,153000.0,111.5428,111.5428,110.5027,110.727,5.871,231672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.2,143.3,134.5,142.2,12.8817,39800.0,,,,,,,,,,,,,,,,,,
2005-07-18,,,,,,,36.75,37.46,36.75,37.16,14.4,756200.0,110.1663,111.5428,110.1154,110.9208,5.8812,182316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.7,142.7,135.5,138.2,12.5193,27800.0,,,,,,,,,,,,,,,,,,
2005-07-19,,,,,,,37.45,38.53,37.4,38.35,14.8612,703600.0,112.6643,114.1937,112.5419,113.6533,6.0261,346501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.1,145.0,138.5,144.6,13.0991,21900.0,,,,,,,,,,,,,,,,,,
2005-07-20,,,,,,,38.1,38.11,36.35,37.0,14.338,1297400.0,113.6329,114.7035,113.1231,113.6329,6.025,419025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.6,151.0,142.7,150.6,13.6426,30400.0,,,,,,,,,,,,,,,,,,
2005-07-21,,,,,,,37.0,37.18,36.42,37.01,14.3419,777400.0,113.6329,114.8055,112.4604,112.7867,5.9802,322327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.1,153.1,145.0,145.3,13.1625,56200.0,,,,,,,,,,,,,,,,,,
2005-07-22,,,,,,,37.18,37.39,36.71,37.26,14.4388,367000.0,114.0714,118.7818,113.5616,118.0783,6.2607,234694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6,153.5,144.1,152.9,13.851,65000.0,,,,,,,,,,,,,,,,,,
2005-07-25,,,,,,,37.39,37.87,37.3,37.6,14.5705,504800.0,119.9135,126.1738,119.9135,124.3794,6.5948,1243980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9,153.6,149.1,149.8,13.5702,51100.0,,,,,,,,,,,,,,,,,,
2005-07-26,,,,,,,37.6,37.96,37.15,37.8,14.648,672200.0,124.3895,124.3895,120.8312,122.9315,6.5181,454279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.8,153.0,146.4,151.7,13.7423,39600.0,,,,,,,,,,,,,,,,,,
2005-07-27,,,,,,,38.0,38.28,37.88,38.12,14.772,430400.0,124.3386,124.3794,121.8406,123.2476,6.5348,281029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.7,152.7,145.0,150.2,13.6064,31300.0,,,,,,,,,,,,,,,,,,
2005-07-28,,,,,,,38.11,38.42,38.11,38.36,14.865,213400.0,124.3386,127.0915,123.6248,125.664,6.6629,693003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.2,153.3,148.0,153.0,13.8601,54600.0,,,,,,,,,,,,,,,,,,
2005-07-29,,,,,,,38.29,38.39,37.8,38.1,14.7643,621000.0,126.6836,127.642,123.3802,124.3895,6.5954,305203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,148.1,138.5,139.8,12.6643,90400.0,,,,,,,,,,,,,,,,,,
2005-08-01,,,,,,,38.11,38.15,37.6,37.64,14.586,347400.0,125.664,127.958,125.664,127.9479,6.784,568101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.8,145.0,138.5,142.9,12.9451,59600.0,,,,,,,,,,,,,,,,,,
2005-08-02,,,,,,,37.78,38.12,37.77,37.97,14.7139,319800.0,128.162,131.5267,128.162,130.8945,6.9403,757468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5,146.5,140.2,146.5,13.2712,30100.0,,,,,,,,,,,,,,,,,,
2005-08-03,,,,,,,37.9,38.0,37.53,37.96,14.71,314000.0,130.8945,132.5463,127.6522,130.4051,6.9143,439170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,152.4,145.0,146.3,13.2531,37600.0,,,,,,,,,,,,,,,,,,
2005-08-04,,,,,,,37.85,37.85,37.3,37.52,14.5395,181200.0,131.0169,131.0169,125.664,127.7031,6.7711,483490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5,148.5,133.8,133.8,12.1208,37400.0,,,,,,,,,,,,,,,,,,
2005-08-05,,,,,,,37.47,37.5,37.1,37.28,14.4465,303600.0,125.715,127.6522,117.2524,121.3308,6.4332,1425289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9,133.9,124.6,127.1,11.5138,74300.0,,,,,,,,,,,,,,,,,,
2005-08-08,,,,,,,37.29,37.6,37.25,37.37,14.4814,350000.0,123.1355,124.8892,121.5347,122.7582,6.5089,637603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.5,144.1,136.5,142.3,12.8908,137800.0,,,,,,,,,,,,,,,,,,
2005-08-09,,,,,,,37.36,37.47,37.15,37.4,14.493,552200.0,122.7582,128.0091,122.7378,127.1221,6.7402,595297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5,148.9,141.0,141.0,12.773,215800.0,,,,,,,,,,,,,,,,,,
2005-08-10,,,,,,,37.75,37.75,37.02,37.25,14.4349,213400.0,129.151,130.2012,125.6946,127.4381,6.757,629545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.5,145.0,129.1,133.4,12.0845,73100.0,,,,,,,,,,,,,,,,,,
2005-08-11,,,,,,,37.25,37.85,37.2,37.35,14.4737,333800.0,128.4475,128.4475,124.8993,125.4601,6.6521,300167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,139.7,130.1,138.8,12.5737,55300.0,,,,,,,,,,,,,,,,,,
2005-08-12,,,,,,,37.2,37.45,37.03,37.31,14.4582,378600.0,123.4719,125.0013,122.4829,124.3895,6.5954,227643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.5,137.5,131.0,134.7,12.2023,58300.0,,,,,,,,,,,,,,,,,,
2005-08-15,,,,,,,37.31,37.38,36.75,36.93,14.3109,341200.0,124.3895,124.3895,122.3503,122.8601,6.5143,427083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.2,136.9,130.7,136.0,12.32,59600.0,,,,,,,,,,,,,,,,,,
2005-08-16,,,,,,,36.87,36.87,36.36,36.45,14.1249,499400.0,122.6052,123.8797,120.3112,123.8696,6.5678,656741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,135.0,130.5,131.2,11.8852,61600.0,,,,,,,,,,,,,,,,,,
2005-08-17,,,,,,,36.45,36.45,35.89,36.19,14.0241,422800.0,123.6146,123.8797,121.4755,122.2994,6.4845,233687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,132.1,128.0,130.5,11.8218,68900.0,,,,,,,,,,,,,,,,,,
2005-08-18,,,,,,,36.17,36.35,36.0,36.07,13.9776,412800.0,121.0249,121.0759,116.2329,117.4054,6.225,686959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,133.6,125.1,132.2,11.9758,84300.0,,,,,,,,,,,,,,,,,,
2005-08-19,,,,,,,36.2,36.2,35.85,35.96,13.935,160800.0,117.2728,118.7818,112.9396,114.9584,6.0953,631559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.3,132.4,129.4,131.0,11.8671,62600.0,,,,,,,,,,,,,,,,,,
2005-08-22,,,,,,,35.96,36.48,35.88,36.43,14.1171,286200.0,114.4995,116.6407,114.1937,114.6015,6.0764,451258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.8,132.0,126.7,131.9,11.9486,92900.0,,,,,,,,,,,,,,,,,,
2005-08-23,,,,,,,36.43,36.43,35.19,35.3,13.6792,286400.0,114.6015,121.8303,113.1741,121.3308,6.4332,1348736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,133.4,130.0,131.0,11.8671,43400.0,,,,,,,,,,,,,,,,,,
2005-08-24,,,,,,,35.1,35.54,34.7,34.86,13.5087,380200.0,123.3496,123.8594,117.8642,118.374,6.2764,392836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5,134.2,130.0,131.4,11.9033,60600.0,,,,,,,,,,,,,,,,,,
2005-08-25,,,,,,,35.0,35.6,34.74,35.49,13.7529,402000.0,119.3936,122.6052,118.272,121.6876,6.4521,459316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,134.8,130.7,133.6,12.1026,25200.0,,,,,,,,,,,,,,,,,,
