DATE1,V2Tone,FinalThemes,DATE2,Li2CO3 56.5%,Li2CO3 99%,Li2CO3 99.5%,LiOH 56.5%,Lithium Mineral 99%
2016/3/15,0.473933649,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/16,0,,0,,0
2016/3/15,0.471253534,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/17,0,,0,,0
2016/3/15,0.474833808,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/18,,,,,0
2016/3/15,0.470366886,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/19,1,,1,,0
2016/3/15,0.473484848,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/22,0,,0,,0
2016/3/15,0.483558994,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/23,0,,0,,0
2016/3/15,0.462107209,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/24,0,,0,,0
2016/3/15,0.578034682,"ENV_MINING,TAX_ETHNICITY,AGRICULTURE,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/5/25,0,,0,,0
2016/3/15,1.465517241,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/5/26,0,,0,,0
2016/3/15,1.60472973,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/5/31,0,,0,,0
2016/3/15,1.602023609,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/6/1,0,,0.035335689,,0
2016/3/15,1.56895128,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/6/2,0,,0,,0
2016/3/15,1.473136915,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/6/5,0,,0,,0
2016/3/15,0.473484848,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/6,0,,0,,0
2016/3/15,0.401203611,"TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,AGRICULTURE,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/7,0,,0,,0
2016/3/15,2.526315789,"ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES",2017/6/8,0,,0,,0
2016/3/15,1.470588235,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/6/9,0,,0,,0
2016/3/15,0.468164794,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/12,0,,0.007017544,,0
2016/3/16,1.124437781,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/6/13,0,,0.01384083,,0
2016/3/16,0.117233294,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/14,0,,0,,0
2016/3/21,0.497512438,"TAX_ETHNICITY,AGRICULTURE,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/15,0,,0,,0
2016/3/21,0.352526439,"NATURAL_DISASTER,KILL,MANMADE_DISASTER_IMPLIED,WATER_SECURITY,TAX_ETHNICITY",2017/6/16,0,,0,,0
2016/3/22,0.723763571,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/19,0,,0,,0
2016/3/22,0.205549846,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT,ECON_STOCKMARKET,DELAY",2017/6/20,0,,0,,0
2016/3/22,0.489323843,"NATURAL_DISASTER,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION",2017/6/21,0,,0,,0
2016/3/22,0.421545667,"NATURAL_DISASTER,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION",2017/6/22,0,,0,,0
2016/3/22,0.490414623,"NATURAL_DISASTER,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION",2017/6/23,0,,0,,0
2016/3/22,0.603400987,"NATURAL_DISASTER,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION",2017/6/26,0,,0,,0
2016/3/23,0.505050505,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,MARITIME,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/27,0,,0,,0
2016/3/23,2.076677316,"MANMADE_DISASTER_IMPLIED,SCIENCE",2017/6/28,0,,0,,0
2016/3/24,-1.250488472,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED",2017/6/29,0,,0,,0
2016/3/25,0.394866732,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/6/30,0,,0,,0
2016/3/25,0.484496124,"AGRICULTURE,TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,PRIVATIZATION,SLFID_DICTATORSHIP,ECON_TAXATION,SLFID_ECONOMIC_DEVELOPMENT",2017/7/3,0,,0,,0
2016/3/28,-1.931330472,"GENERAL_GOVERNMENT,SLFID_DICTATORSHIP,ECON_TAXATION,ENV_MINING,ARMEDCONFLICT,TAX_ETHNICITY",2017/7/4,0,,0,,0
2016/3/29,1.411290323,"TAX_ETHNICITY,ENV_SOLAR",2017/7/5,0,,0,,0
2016/3/30,0.384615385,ENV_GEOTHERMAL,2017/7/6,0,,0,,0
2016/3/31,1.460823373,"TAX_ETHNICITY,ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,ENV_MINING,ENV_GREEN,ENV_SOLAR,ALLIANCE,TRIAL",2017/7/7,0,,0,,0
2016/3/31,0.448430493,"TAX_ETHNICITY,ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,ENV_MINING,ENV_GREEN,ENV_SOLAR,ALLIANCE",2017/7/10,0,,0,,0
2016/4/1,1.407557697,MANMADE_DISASTER_IMPLIED,2017/7/11,0,1,0,1,0
2016/4/1,0.73664825,"ECON_ENTREPRENEURSHIP,ENV_MINING,SHORTAGE,TAX_ETHNICITY",2017/7/12,0,0,0,0,0
2016/4/1,0.716845878,"ECON_ENTREPRENEURSHIP,ENV_MINING,SHORTAGE,TAX_ETHNICITY",2017/7/13,0,0,0,0,0
2016/4/2,4.671280277,"ECON_STOCKMARKET,TAX_ETHNICITY,EDUCATION",2017/7/14,0,0,0,0,0
2016/4/4,1.481481481,"ENV_GREEN,EDUCATION,GENERAL_HEALTH,ENV_NATURALGAS",2017/7/17,0,0,0,0,0
2016/4/4,1.553398058,"ENV_GREEN,EDUCATION,GENERAL_HEALTH,ENV_NATURALGAS",2017/7/18,0,0,0,0,0
2016/4/4,3.370786517,"ECON_ENTREPRENEURSHIP,ENV_MINING",2017/7/19,0,,0,,0
2016/4/4,2.149837134,"NATURAL_DISASTER,TAX_ETHNICITY,ENV_MINING,SLFID_MINERAL_RESOURCES,ENV_GREEN,SLFID_NATURAL_RESOURCES,ENV_GEOTHERMAL,ENV_SOLAR",2017/7/20,0,,0,,0
2016/4/5,2.05338809,"NATURAL_DISASTER,TAX_ETHNICITY,ENV_MINING,SLFID_MINERAL_RESOURCES,ENV_GREEN,SLFID_NATURAL_RESOURCES,ENV_GEOTHERMAL,ENV_SOLAR,TRIAL,SOC_GENERALCRIME,TRANSPARENCY",2017/7/21,0,,0,,0
2016/4/5,2.079107505,"NATURAL_DISASTER,TAX_ETHNICITY,ENV_MINING,SLFID_MINERAL_RESOURCES,ENV_GREEN,SLFID_NATURAL_RESOURCES,ENV_GEOTHERMAL,ENV_SOLAR,TRIAL,SOC_GENERALCRIME,TRANSPARENCY",2017/7/24,0,,0,,0
2016/4/5,1.302083333,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY",2017/7/25,0,,0,,0
2016/4/5,4.336734694,"EDUCATION,SCIENCE,NEW_CONSTRUCTION",2017/7/26,0,,0,,0
2016/4/6,2.896725441,"ENV_GREEN,EDUCATION,GENERAL_HEALTH,ENV_NATURALGAS",2017/7/27,0,,0,,0
2016/4/6,-3.438789546,"MANMADE_DISASTER_IMPLIED,LEGISLATION,BAN,GENERAL_GOVERNMENT,SOVEREIGNTY",2017/7/28,0,,0,,0
2016/4/7,-0.518806744,"GENERAL_HEALTH,MEDICAL,SHORTAGE",2017/7/31,0,,0.020338983,,0
2016/4/7,-1.801801802,"GENERAL_HEALTH,SHORTAGE",2017/8/1,0,,0.013377926,,0
2016/4/7,0.270855905,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED",2017/8/2,0,,0,,0
2016/4/8,0.921332388,"MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,ECON_STOCKMARKET,ENV_SOLAR,EDUCATION,ECON_HOUSING_PRICES,MILITARY,PROPAGANDA",2017/8/3,0,,0,,0
2016/4/10,1.391700405,MANMADE_DISASTER_IMPLIED,2017/8/4,0,,0,,0
2016/4/11,0.620636152,MANMADE_DISASTER_IMPLIED,2017/8/7,-0.032786885,,0,,0
2016/4/11,-2.199661591,"ECON_STOCKMARKET,ENV_OIL,ENV_COAL,EDUCATION,NATURAL_DISASTER,ARMEDCONFLICT,MARITIME",2017/8/8,-0.02006689,,0,,0
2016/4/11,4.175365344,"ENV_MINING,TAX_ETHNICITY,GENERAL_GOVERNMENT",2017/8/9,-0.013559322,,0,,0
2016/4/11,1.692708333,"ENV_MINING,TAX_ETHNICITY,GENERAL_GOVERNMENT,ENV_GREEN",2017/8/10,-0.013745704,,0,,0
2016/4/13,0.67114094,"ENV_MINING,ECON_TAXATION",2017/8/11,0,,0,,0
2016/4/13,0.217627856,"SHORTAGE,ENV_MINING,TAX_ETHNICITY,ECON_STOCKMARKET",2017/8/14,-0.013937282,,0.006644518,,0
2016/4/13,3.719008264,"URBAN,SCIENCE",2017/8/15,0,,0,,0
2016/4/13,-2.284263959,"SLFID_MINERAL_RESOURCES,ENV_GEOTHERMAL,NATURAL_DISASTER",2017/8/16,0,,0,,0
2016/4/13,0,"TAX_ETHNICITY,LEGISLATION",2017/8/17,-0.007017544,,0,,0
2016/4/13,0,"TAX_ETHNICITY,LEGISLATION",2017/8/18,0,,0,,0
2016/4/14,1.982714794,"MARITIME_INCIDENT,MARITIME,MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,NATURAL_DISASTER,ENV_GEOTHERMAL,PROTEST,TAX_ETHNICITY,ENV_MINING,KILL,SLFID_NATURAL_RESOURCES,TAX_FOODSTAPLES,TRIAL,SOC_GENERALCRIME,TRANSPARENCY",2017/8/21,0,,0.003311258,,0
2016/4/14,0,"EDUCATION,ENV_GEOTHERMAL,NATURAL_DISASTER,TAX_ETHNICITY,ECON_STOCKMARKET,ENV_MINING,ECON_TAXATION,SLFID_NATURAL_RESOURCES,ENV_SOLAR,ENV_OIL",2017/8/22,0,,0,,0
2016/4/14,0.563909774,"ECON_SUBSIDIES,ENV_MINING,ENV_OIL,ECON_TAXATION,GENERAL_HEALTH,ELECTION",2017/8/23,0,,0.006578947,,0
2016/4/14,1.416076635,"MARITIME_INCIDENT,MARITIME,MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,NATURAL_DISASTER,ENV_GEOTHERMAL,PROTEST,TAX_ETHNICITY,ENV_MINING,KILL,SLFID_NATURAL_RESOURCES,TAX_FOODSTAPLES,TRIAL,SOC_GENERALCRIME,TRANSPARENCY,ECON_CURRENCY_EXCHANGE_RATE",2017/8/24,0,,0.003278689,,0
2016/4/14,-0.305810398,ECON_TAXATION,2017/8/25,0,,0,,0
2016/4/14,1.100412655,"ENV_MINING,SLFID_MINERAL_RESOURCES,GENERAL_HEALTH,MEDICAL,PROTEST,SCIENCE",2017/8/28,0,,0,,0
2016/4/14,1.529051988,"ENV_MINING,NEGOTIATIONS",2017/8/29,0,,0,,0
2016/4/15,-0.902934537,ECON_STOCKMARKET,2017/8/30,0,,0,,0
2016/4/15,1.812688822,ENV_MINING,2017/8/31,0,,0,,0
2016/4/15,2.095808383,ENV_MINING,2017/9/1,-0.014234875,,0.006514658,,0
2016/4/15,1.807228916,ENV_MINING,2017/9/4,-0.007168459,,0,,0
2016/4/15,-0.332225914,"ENV_MINING,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,LEGISLATION,DELAY,TRIAL",2017/9/5,0,,0,,0
2016/4/15,1.033591731,"ENV_MINING,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,LEGISLATION",2017/9/6,-0.014545455,,0,,0
2016/4/15,1.020408163,"ENV_MINING,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,LEGISLATION",2017/9/7,0,1,0,1,0
2016/4/15,-1.396244584,"MANMADE_DISASTER_IMPLIED,ENV_MINING,SHORTAGE,KILL,NEGOTIATIONS,ARMEDCONFLICT,TRIAL,SLFID_NATURAL_RESOURCES,ENV_GREEN,DELAY,ECON_STOCKMARKET",2017/9/8,0,0,0,0,0
2016/4/15,2.180685358,ENV_MINING,2017/9/11,0,0,0,0,0
2016/4/15,2.083333333,ENV_MINING,2017/9/12,0,0.006472492,0.006472492,0,0
2016/4/15,0.87431694,"ENV_MINING,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,LEGISLATION",2017/9/13,0.014336918,0.006430868,0.006430868,0.014336918,0
2016/4/15,2.023121387,ENV_MINING,2017/9/14,0.007117438,0.006389776,0.006389776,0.007117438,0
2016/4/16,0.426309379,"TAX_ETHNICITY,GENERAL_GOVERNMENT,MANMADE_DISASTER_IMPLIED,ENV_MINING,KILL,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,EDUCATION",2017/9/15,0,0.006349206,0.006349206,0,0
2016/4/17,2.205882353,"SCIENCE,TAX_WEAPONS,TAX_FOODSTAPLES",2017/9/18,0.014035088,0,0,0.014035088,0
2016/4/18,3.03030303,"ENV_SOLAR,ECON_ENTREPRENEURSHIP,EDUCATION,ENV_COAL,ENV_MINING,SCIENCE,ENV_GREEN",2017/9/19,0,0,0,0,0
2016/4/18,0.324149109,MANMADE_DISASTER_IMPLIED,2017/9/20,0,0,0,0,0
2016/4/18,0,"MOVEMENT_GENERAL,GENERAL_HEALTH,MEDICAL,ECON_STOCKMARKET",2017/9/21,0,0,0,0,0
2016/4/19,0.875273523,"NATURAL_DISASTER,MANMADE_DISASTER_IMPLIED,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/9/22,0,0,0,0,0
2016/4/19,1.03950104,"NATURAL_DISASTER,MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/9/25,0,0,0,0,0
2016/4/19,0.745712155,"NATURAL_DISASTER,MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,LEGISLATION,ENV_MINING,DELAY,GENERAL_GOVERNMENT",2017/9/26,0,0,0,0,0
2016/4/19,1.699716714,"SCIENCE,EDUCATION,TAX_ETHNICITY,ENV_SOLAR,ENV_COAL,ENV_MINING,ENV_GREEN",2017/9/27,0,0,0,0,0
2016/4/19,1.706970128,"SCIENCE,EDUCATION,TAX_ETHNICITY,ENV_SOLAR,ENV_COAL,ENV_MINING,ENV_GREEN",2017/9/28,0,0,0,0,0
2016/4/20,0.791139241,"NATURAL_DISASTER,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES",2017/9/29,0,0,0,0,0
2016/4/20,1.622718053,"ECON_STOCKMARKET,MOVEMENT_GENERAL,GENERAL_GOVERNMENT,ECON_DEBT",2017/10/9,0,0.012539185,0.012539185,0,0
2016/4/20,1.285347044,"ENV_SOLAR,EDUCATION,ENV_COAL,ENV_MINING,SCIENCE,ENV_GREEN",2017/10/10,0,0,0,0,0
2016/4/20,0,"ARMEDCONFLICT,EDUCATION",2017/10/11,0,0,0,0,0
2016/4/21,0.067476383,"ENV_MINING,ECON_STOCKMARKET,ENV_GEOTHERMAL,NATURAL_DISASTER,AGRICULTURE,GENERAL_HEALTH,MEDICAL",2017/10/12,0,0.018461538,0.018461538,0,0.036144578
2016/4/21,-1.241134752,"SCIENCE,EDUCATION,TAX_ETHNICITY,KILL,ENV_GREEN,MANMADE_DISASTER_IMPLIED,MEDICAL",2017/10/13,0,0.006116208,0.006116208,0,0
2016/4/21,-0.173913043,"SCIENCE,EDUCATION,TAX_ETHNICITY,KILL,ENV_GREEN,MANMADE_DISASTER_IMPLIED",2017/10/16,0,0,0,0,0
2016/4/21,1.442307692,"TAX_ETHNICITY,SCIENCE",2017/10/17,0,0,0,0,0
2016/4/24,-1.275045537,"MANMADE_DISASTER_IMPLIED,SCIENCE,EDUCATION,TAX_ETHNICITY,KILL",2017/10/18,0,0,0,0,0
2016/4/25,0.712025316,"ENV_GREEN,GENERAL_GOVERNMENT,ECON_TAXATION,ENV_MINING,TAX_DISEASE,ENV_SOLAR,SLFID_MINERAL_RESOURCES",2017/10/19,0.020618557,0.018018018,0.018018018,0.020618557,0
2016/4/25,2.520252025,"MANMADE_DISASTER_IMPLIED,ENV_MINING,EDUCATION",2017/10/20,0.006825939,0.005970149,0.005970149,0.006825939,0
2016/4/26,2.318145484,"MANMADE_DISASTER_IMPLIED,ENV_MINING,EDUCATION",2017/10/23,0,0,0,0,0
2016/4/26,0.461893764,"SLFID_NATURAL_RESOURCES,ENV_MINING,ECON_STOCKMARKET,TAX_ETHNICITY,ENV_OIL,ENV_GEOTHERMAL,TAX_DISEASE,ENV_SOLAR",2017/10/24,0.006779661,0,0,0.006779661,0
2016/4/26,-0.168161435,"ENV_MINING,SLFID_NATURAL_RESOURCES,ECON_STOCKMARKET,TAX_ETHNICITY,ENV_OIL,ENV_GEOTHERMAL,TAX_DISEASE,ENV_SOLAR",2017/10/25,0,0,0,0,0
2016/4/26,2.404414663,"MANMADE_DISASTER_IMPLIED,ENV_MINING,EDUCATION",2017/10/26,0.006734007,0,0,0.006734007,0
2016/4/26,2.690166976,"MANMADE_DISASTER_IMPLIED,ENV_MINING,EDUCATION",2017/10/27,0,0,0,0,0
2016/4/27,0.443786982,"GENERAL_HEALTH,MEDICAL,ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,NEGOTIATIONS,ENV_MINING,ENV_OIL,ENV_NATURALGAS",2017/10/30,0,0,0,0,0
2016/4/27,0.08650519,"ENV_MINING,SLFID_NATURAL_RESOURCES,ECON_STOCKMARKET,TAX_ETHNICITY,ENV_OIL,ENV_GEOTHERMAL,TAX_DISEASE,ENV_SOLAR",2017/10/31,0,0,0,0,0
2016/4/28,0.953726598,"TAX_ETHNICITY,SHORTAGE,ECON_STOCKMARKET,TAX_DISEASE,ENV_MINING,PROTEST,SLFID_MINERAL_RESOURCES,GENERAL_GOVERNMENT,CORRUPTION",2017/11/1,0,0,0,0,0
2016/4/28,-0.291120815,"TAX_ETHNICITY,BORDER",2017/11/2,0,0,0,0,0
2016/5/2,1.361916772,"MANMADE_DISASTER_IMPLIED,ECON_STOCKMARKET,ECON_ENTREPRENEURSHIP,ENV_MINING,TAX_ETHNICITY,SCIENCE,ENV_OIL,ENV_COAL,ENV_NATURALGAS,ENV_SOLAR,MOVEMENT_GENERAL,DELAY,ECON_INTEREST_RATES,EDUCATION,ECON_HOUSING_PRICES",2017/11/3,0,0,0,0,0
2016/5/2,0.474383302,"MANMADE_DISASTER_IMPLIED,ENV_MINING,EDUCATION,GENERAL_GOVERNMENT,TAX_ETHNICITY,ENV_OIL,SLFID_MINERAL_RESOURCES,KILL,NEGOTIATIONS",2017/11/6,0,0,0,0,0
2016/5/3,-0.25220681,"ECON_STOCKMARKET,SCIENCE,EDUCATION,PROTEST,ENV_OIL,TAX_ETHNICITY,LEGISLATION,KILL",2017/11/7,0,0,0,0,0
2016/5/3,1.157184185,"SCIENCE,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED",2017/11/8,0,0,0,0,0
2016/5/5,-0.396301189,"NEGOTIATIONS,SLFID_NATURAL_RESOURCES,GENERAL_GOVERNMENT,PUBLIC_TRANSPORT,ECON_STOCKMARKET,TAX_ETHNICITY",2017/11/9,0,0,0,0,0.011904762
2016/5/5,-2.181818182,"TAX_ETHNICITY,SLFID_ECONOMIC_DEVELOPMENT,GENERAL_GOVERNMENT",2017/11/10,0,0,0,0,0
2016/5/5,-1.373626374,"TAX_ETHNICITY,SLFID_ECONOMIC_DEVELOPMENT,GENERAL_GOVERNMENT",2017/11/13,0,0,0,0,0.023255814
2016/5/5,-1.872659176,"TAX_ETHNICITY,SLFID_ECONOMIC_DEVELOPMENT,GENERAL_GOVERNMENT",2017/11/14,0,0.00297619,0.00297619,0,0.022727273
2016/5/5,-0.985221675,NEGOTIATIONS,2017/11/15,0,0,0,0,0.022222222
2016/5/5,-0.344827586,"TAX_ETHNICITY,NEGOTIATIONS,SLFID_NATURAL_RESOURCES",2017/11/16,0,0,0,0,0
2016/5/6,-0.434782609,NEGOTIATIONS,2017/11/17,0,0,0,0,0
2016/5/6,-0.581395349,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,NEGOTIATIONS,PUBLIC_TRANSPORT,TAX_ETHNICITY,ENV_MINING",2017/11/20,0,0,0,0,0
2016/5/6,6.351791531,"URBAN,SCIENCE",2017/11/21,0,0,0,0,0
2016/5/6,6.273764259,"URBAN,SCIENCE",2017/11/22,0,0,0,0,0
2016/5/6,0.833867864,"SLFID_MINERAL_RESOURCES,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,GENERAL_GOVERNMENT,KILL",2017/11/23,0,0,0,0,0
2016/5/6,1.029411765,"SLFID_MINERAL_RESOURCES,TAX_ETHNICITY",2017/11/24,0,0,0,0,0.010989011
2016/5/6,0.984848485,"SLFID_MINERAL_RESOURCES,TAX_ETHNICITY",2017/11/27,0,0,0,0,0
2016/5/7,6.655574043,"URBAN,SCIENCE",2017/11/28,0,0,0,0,0
2016/5/8,-2.135678392,"MANMADE_DISASTER_IMPLIED,SCIENCE,EDUCATION,EXTREMISM",2017/11/29,0,0,0,0,0
2016/5/9,-0.055432373,"ENV_GREEN,GENERAL_GOVERNMENT,ECON_TAXATION,ENV_MINING,TAX_DISEASE,ENV_SOLAR,SLFID_MINERAL_RESOURCES",2017/11/30,0,0,0,0,0
2016/5/9,-0.0625,"ENV_GREEN,GENERAL_GOVERNMENT,ECON_TAXATION,ENV_MINING,TAX_DISEASE,ENV_SOLAR,SLFID_MINERAL_RESOURCES",2017/12/1,0,0,0,0,0
2016/5/10,0.228832952,"SCIENCE,MANMADE_DISASTER_IMPLIED",2017/12/4,0,-0.002985075,-0.002985075,0,0
2016/5/10,0.233463035,ECON_STOCKMARKET,2017/12/5,0,0,0,0,0
2016/5/10,-1.775147929,"GENERAL_GOVERNMENT,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,ELECTION,ORGANIZED_CRIME,BAN,PUBLIC_TRANSPORT",2017/12/6,0,0,0,0,0
2016/5/10,0,"KILL,MANMADE_DISASTER_IMPLIED,SLFID_MINERAL_RESOURCES,ENV_OIL,CRIME_ILLEGAL_DRUGS,GENERAL_HEALTH,MEDICAL,TAX_ETHNICITY,LEGISLATION",2017/12/7,0,0,0,0,0
2016/5/10,0,ECON_STOCKMARKET,2017/12/8,0,0,0,0,0
2016/5/11,3.7470726,"TAX_ETHNICITY,SLFID_NATURAL_RESOURCES,ECON_ENTREPRENEURSHIP,ENV_OIL,EDUCATION",2017/12/11,0,0,0,0,0
2016/5/11,2.263856362,"ENV_MINING,TAX_ETHNICITY,GENERAL_GOVERNMENT",2017/12/12,0,0,0,0,0
2016/5/11,3.931203931,"TAX_ETHNICITY,SLFID_NATURAL_RESOURCES,ECON_ENTREPRENEURSHIP,ENV_OIL,EDUCATION",2017/12/13,0,0,0,0,0
2016/5/11,2.697495183,"ENV_MINING,TAX_ETHNICITY,GENERAL_GOVERNMENT",2017/12/14,0,0,0,0,0
2016/5/12,0.41536864,TAX_ETHNICITY,2017/12/15,0,0,0,0,0
2016/5/12,1.792828685,TRAFFIC,2017/12/18,0,0,0,0,0
2016/5/12,1.571091909,TRAFFIC,2017/12/19,0,0,0,0,0
2016/5/12,0,"EDUCATION,SCIENCE,ENV_SOLAR,ENV_COAL,ENV_MINING,ENV_GREEN",2017/12/20,0,0,0,0,0
2016/5/12,-0.41958042,"ENV_OIL,ENV_MINING",2017/12/21,0,0,0,0,0
2016/5/13,0.765306122,"ENV_MINING,TAX_ETHNICITY,ENV_GEOTHERMAL,WATER_SECURITY,SLFID_MINERAL_RESOURCES,EDUCATION,SLFID_NATURAL_RESOURCES",2017/12/22,0,-0.018237082,-0.018237082,0,0
2016/5/14,3.25,"EDUCATION,ENV_SOLAR,ENV_GREEN,SCIENCE,ALLIANCE",2017/12/25,0,0,0,0,0
2016/5/16,-0.820793434,"ENV_MINING,ENV_GREEN",2017/12/26,0,-0.00304878,-0.00304878,0,0
